id,weibo_content,weibo_place,publish_time,publish_tool,up_num,retweet_num,comment_num
4914,2015年到来了，祝大家新年快乐！今晚21:26央视三套将播出我参与录制的 @艺术人生 特别节目《温暖2014》，我的专访将于春节期间播出，敬请期待。,无,2015-01-01 08:17,微博 weibo.com,1850,48,164
4915,2014年即将过去，2015年马上就要到来，让我们在新的一年总结过去，正视现在，设计未来，衷心祝福各位观众朋友2015年健康平安，万事如意！,无,2014-12-31 12:00,微博 weibo.com,5311,177,609
4916,昨天下午与汪粤、@門敢鼎盛 （阚卫平）导演做客北京文艺频道 @春妮的周末时光 栏目，以央视版《西游记》、《吴承恩与西游记》为话题进行了畅聊，节目播出时间请注意栏目微博。,无,2014-12-31 09:01,微博 weibo.com,924,27,71
4917,昨晚在钓鱼台国宾馆举办的“智在·善之夜”大型慈善晚会上领取了 @中国人口福利基金会 善基金授予的“2014·最‘善’耀艺术家”奖项证书和奖座，将我书写的“金猴如意”书法作品现场拍卖6万元善款捐赠给三孤工程公益项目，用于救助需要帮助的孤儿、孤老、孤残三大弱势群体。,无,2014-12-30 21:00,微博 weibo.com,1286,36,106
4918,《内蒙古少年报》从12月26日起用蒙文连载我所著的《听孙悟空说西游》，这是继2012年被翻译为维语版后再被翻译为另一种少数民族语言，蒙文版书明年春节后会与蒙族的小读者见面，藏文版正在加紧翻译中。,无,2014-12-30 19:56,微博 weibo.com,1111,37,86
4919,发表了博文《我与苏州的渊源》我非常喜欢被誉为“人间天堂”的苏州，苏州是一座中国历史文化名城，并且对古建筑的保护做得非常好，以其独特的园林景观被誉为“中国园林之城”，素有“人间天堂”、“东方威尼斯”、“我与苏州的渊源,无,2014-12-29 10:00,新浪博客,922,22,79
4920,发表了博文《我与武汉的大学学子对话信仰》继2013年5月16日在中国人民大学、今年11月23日在湖南湘潭大学被聘为“荣誉教授”后，12月22日在武汉的中南财经政法大学再被聘为该学院的首位“荣誉教授”。我与武汉的大学学子对话信仰,无,2014-12-26 10:00,新浪博客,1015,66,108
4921,惊悉绍剧著名表演艺术家、绍剧电影《孙悟空三打白骨精》中白骨精的饰演者筱艳秋先生于12月22日因病医治无效，与世长辞，享年80岁，她的去世是绍剧艺术的一大损失，深表哀悼，筱艳秋先生千古！[蜡烛][蜡烛][蜡烛],无,2014-12-22 12:08,iPhone 5s,1474,143,276
4922,发表了博文《“品牌中国”再度获奖》品牌中国产业联盟是推进“中国产业品牌化，品牌中国产业化”的活动性、学术性民间联盟，是国内最具品牌影响力的专业品牌咨询机构之一，1996年由王永先生在北京创立，致力于为“品牌中国”再度获奖,无,2014-12-22 10:00,新浪博客,965,27,72
4923,11月下旬刊《神州》杂志发表了对我的采访《将西游文化带向世界》。,无,2014-12-20 21:06,微博 weibo.com,1687,68,160
4924,上午接受了 @中国慈善家杂志 的章记者两小时的采访，并拍摄了封面照片。,无,2014-12-20 15:53,微博 weibo.com,1402,22,83
4925,刚收到的英国出版的 @华闻周刊 ，文章网址：http://t.cn/RzlTFvk,无,2014-12-20 12:18,微博 weibo.com,1137,30,84
4926,发表了博文《将文化公益慈善进行到底》12月14日下午，我应邀参加了《中国慈善家》杂志主办的“2014中国慈善名人榜”的“中国慈善名人奖”颁奖典礼暨“中国慈善名人对话”活动。《中国慈善家》创立于2010将文化公益慈善进行到底,无,2014-12-19 10:00,新浪博客,684,16,31
4927,今晚在 @品牌中国 等单位主办的“第九届品牌中国年度人物颁奖盛典”上，颁发了“谁为中国赢得尊敬·2014品牌中国十大年度人物大奖”，我很荣幸作为文艺界的唯一代表获奖，这是继2009年后再次获得此奖，大家熟悉的马云先生等十位企业家也获此大奖。,无,2014-12-18 21:32,微博 weibo.com,1451,44,137
4928,已离开淮北回京，淮北市第一中学高二（4）班的李响同学在送给我的明信片上写了一首诗，我觉得写的很好，特发出来与大家共享。,无,2014-12-18 15:25,iPhone 5s,2013,115,223
4929,刚结束了在安徽淮北的西游文化校园行活动赶回北京参加晚上的颁奖典礼，大概1989年我曾来此地新华大戏院演出，此次淮北之行给我留下了深刻的印象，孩子们送给我很多礼物，令我深受感动。,无,2014-12-18 11:46,iPhone 5s,1277,80,150
4930,我的作品又扎堆开播啦: @CCTV怀旧剧场 频道今天1:22、今晚起每天23:35播出三集《北平战与和》（次日9:41左右重播），今天19:40、12月18日起每天18:44播出两集《啼笑因缘》（次日13:40左右重播），大家可以找时间去看。,无,2014-12-17 22:12,微博 weibo.com,1569,48,158
4931,今天是文化名人胡适先生123周年诞辰纪念日，2009年我曾有幸在电视剧《北平战与和》中扮演胡适先生，他的《西游记考证》永远做为研究《西游记》的珍贵史料留存，希望能有机会拍摄一部更翔实细致的展现胡适先生完整一生的影视作品。,无,2014-12-17 19:33,360安全浏览器,1474,46,94
4932,刚刚拜读了全国人大常委会原副委员长许嘉璐在第三届国际道教论坛的发言，原本受到组委会邀请要去参加这次会议，但因工作安排问题没能促成此次论坛之行，深感遗憾，现将2007年参加首届国际道德经论坛时的论文发于此，求教各位同道大德。许嘉璐发言网址：http://t.cn/RzqD33I,无,2014-12-17 11:18,360安全浏览器,766,26,39
4933,刚刚收到从英国伦敦《欧洲时报》社寄来的报纸，有两整版关于我在伦敦大学讲演等的报道，感谢海内外的媒体朋友对中国西游文化的弘扬。报道网址：http://t.cn/RznmwV8,无,2014-12-16 13:26,微博 weibo.com,1341,54,135
4934,发表了博文《演讲艺术界前辈李燕杰》李燕杰这个名字，对于今天的年轻人来说很陌生，可对过了不惑之年的人来说，几乎是一个象征：从上世纪开始倡导的“五讲、四美、三热爱”，因他的演讲而更具体、更深入人心。李燕杰演讲艺术界前辈李燕杰,无,2014-12-15 10:00,新浪博客,642,8,31
4935,下午参加了 @中国慈善家杂志 主办的“2014中国慈善名人榜”的“中国慈善名人奖”颁奖典礼，获得“德艺双馨奖”，同时获奖的还有 @杨澜 、 @崔永元 、 @陈数 、 @金铭 、@丁子峻 等，还参加了“名人慈善的危与机”主题讨论。我会继续成为公益路上的行者，将文化公益慈善进行到底。,无,2014-12-14 20:04,360安全浏览器,1207,34,95
4936,今天是首个南京大屠杀死难者国家公祭日，让我们缅怀逝者，寄托哀思，勿忘国耻，牢记历史，祈愿和平。[蜡烛][蜡烛],无,2014-12-13 09:21,iPhone 5s,5135,509,231
4937,发表了博文《第一次穿上蒙古袍》我家是元末蒙古族的后裔，我的祖先随着蒙古骑兵，从大漠黄沙的塞北来到了山清水秀的江南。朱元璋建立明朝之后，祖先留在南方生活并开始从事演戏行业。从曾祖父开始，我们家演猴戏便有第一次穿上蒙古袍,无,2014-12-12 10:00,新浪博客,1535,110,141
4938,上午由于大雾航班延误，我改乘高铁从苏州回京，晚六时许到京后立刻赶往央视录制 @艺术人生 ，路上堵车令我真想有筋斗云，还好及时赶到，我与 @朱军99 先生十年后再次合作，讲述我十年来的经历，他演唱我配合他演孙悟空，我还演唱了《敢问路在何方》并表演猴棍，又与观众互动，让我们期待节目的播出。,无,2014-12-10 22:59,微博 weibo.com,2253,80,302
4939,今天来到“人间天堂”苏州，应邀在 @苏州科技学院 、@苏州大学 讲演，首次走进苏州的高校，讲演现场再次爆棚，座无虚席，感受到学子们对我的热情与支持，江苏之行各校的海报争奇斗艳，其中 @苏州大学 的海报设计得非常精美，像苏绣一样漂亮，学校赠送我一些我会放在上海 @六小龄童艺术馆 供游客观赏。,无,2014-12-09 22:31,微博 weibo.com,1669,144,331
4940,今晚我应邀再次来到南京的 @东南大学 讲演，这是中央直管、教育部直属的“985”、“211”全国重点大学，上次来此校还是2010年，四年后再来虽然音响效果不给力，先后四五次跳闸，但同学们秩序很好，比上次更加热情，令我既感谢更感动！,无,2014-12-08 23:19,iPhone 5s,1821,115,498
4941,继2004年后我将于本月10日晚再次应邀做客央视的名牌栏目 @艺术人生 ，回顾我的人生历程，大家有什么问题要问请尽快到 @艺术人生 留言。,无,2014-12-08 10:55,微博 weibo.com,1536,58,178
4942,发表了博文《挽留西单音像大世界》前几天从报纸上得知，有着21年历史，被戏迷票友称作“戏迷寻宝库”的北京西单音像大世界（现名大世界音像），近日接到主管单位通知将于12月15日停业。许巍、花儿乐队都曾在西挽留西单音像大世界,无,2014-12-08 10:03,新浪博客,648,25,26
4943,我曾多次在无锡影视城拍戏，《西游记》、《连城诀》、《新燕子李三》等都是在这里拍摄的，今晚首次走进无锡的大学，在教育部直属、国家“211工程”重点建设高校 @江南大学 讲演，现场气氛热烈，能容纳一千多人的场地挤进了两千多人，连大门玻璃都挤碎了，同学们对西游文化的热情令我感动。,无,2014-12-07 23:04,360安全浏览器,2212,442,491
4944,今晚应邀来到 @内蒙古大学 参加 @北方新报 第九届草原读书月之名人演讲周活动，这是继2011年之后我作为蒙古族的后裔再次走进内蒙古的学校，虽然呼市气温骤降至零下，但学子们的热情令我感到无比温暖。第一次穿上了蒙古袍，大家认为我像内蒙套马杆的汉子吗？,无,2014-12-05 22:22,360安全浏览器,1583,115,247
4945,"今天是第29个国际志愿者日,作为北京人民医院的志愿者,希望人人争当志愿者,用爱心给人帮助，也用点滴努力温暖我们的世界。",无,2014-12-05 10:40,360安全浏览器,1284,44,90
4946,发表了博文《寻找生态保护的孙悟空》2013年6月被中国野生动物保护协会聘为“中国野生动物保护协会公益形象大使”后，我一直在演艺事业以外的活动中积极宣传对野生动物尤其是对猴类的保护，陆续发表过《野生动物寻找生态保护的孙悟空,无,2014-12-05 10:00,新浪博客,850,31,47
4947,今天是国际残疾人日，作为北京联合大学特殊教育学院的爱心大使，从我做起：①微笑面对他们；②平等相待；③不随意谈论；④必要时，征得同意后，给他们礼貌的帮助。愿温暖充满世界，让每个生命得到同样的尊重。,无,2014-12-03 10:01,360安全浏览器,1804,97,116
4948,今天是第27个世界艾滋病日，今年的主题是“行动起来，向‘零’艾滋迈进”，作为北京市红十字会的艾滋病宣传形象大使，希望普及科学的防控知识，消除歧视，给予艾滋病患者温暖与关爱，共抗艾滋，共担责任！,无,2014-12-01 12:24,微博 weibo.com,1300,83,83
4949,发表了博文《国粹猴戏后继乏人？》11月28日晚，我应邀首次前往首都师范大学讲演，礼堂内座无虚席，六百人的场地挤进了上千人，连台上都围坐着学生，礼堂外还有几百人热情的等待，学子们对西游文化和传统文化的热国粹猴戏后继乏人？,无,2014-12-01 10:00,新浪博客,749,30,66
4950,今晚我应邀走进首都师范大学讲演，提前一个小时在学校会议室接受了北京文艺频道 @每日文娱播报 记者的专访，礼堂内座无虚席，六百人的场地挤进了上千人，连台上都围坐着学生，门外还有几百人热情的等待，我出来给同学们讲话，感谢大家对西游文化和传统文化的热情，希望他们继续给予我关注与支持。,无,2014-11-28 22:08,iPhone 5s,1656,96,208
4951,@cctv1开讲啦 我那期节目播出以来一直保持着最高收视纪录，今天受邀与 @李玲玉 参加著名词作家阎肃老师的节目录制，回顾阎肃老师为央视版《西游记》春节联欢晚会《齐天乐》做总撰稿人及为《敢问路在何方》、《红梅赞》等经典歌曲作词的经历。,无,2014-11-27 18:08,微博 weibo.com,1357,73,124
4952,昨天我走进雷锋的母校长沙雷锋小学传播西游文化并被聘为“荣誉校长”，校长刘丰华送我很多雷锋的资料，学生们在表演时朗诵了雷锋看过我父亲的绍剧电影《孙悟空三打白骨精》后写的日记，把活动推向了高潮，我在表演后赠送给学校《六小龄童品西游》等三套书，希望孩子们弘扬雷锋精神与猴王精神。,无,2014-11-26 13:48,360安全浏览器,1065,31,90
4953,昨晚在 @湖南师范大学 的讲演更加火爆，能容纳五六百人的礼堂有近千名听众，两边过道都已站满，门外还有很多同学进不来，在微博上看到一些同学的观后感令我感动，湖南之行再辛劳也值了，我会约守承诺，下次再见。,无,2014-11-25 10:50,iPhone 5s,1363,87,200
